SMRS / Project ID,Director,STET SPOC,Program Manager,STET Funnel Project Title,AOS Impact  (Enter €0 if not AOS Project),QN Reduction Impact (Enter €0 if not CONQ Project),"Project Type (PRODUCTIVITY, AOS, LCM, NPI, CART PDC, TEST ENG, CONQ, IGM)","Procurement Type (PROCUREMENT, TCO, N/A)","Savings Type (TCO, CONCEPT, SOURCING, NEGO, NON_12NC, NPP, CONQ, FCP & PPV)",Commodity,BU,Cluster,Current IL,IL5 Date,%23 Parts of Dual Sourced,2019 Actual (Euro),2020 Actual (Euro),2021 Actual (Euro),2022 Funnel (Euro),2022 Actual (Euro),2023 Funnel (Euro),2023 Actual (Euro),2024 Funnel (Euro),2024 Actual (Euro),2025 Funnel (Euro),2025 Actual (Euro),2026 Funnel (Euro),2026 Actual (Euro),2027 Funnel (Euro),2027 Actual (Euro),2028 Funnel (Euro),2028 Actual (Euro),Impacted Parts Added? (YES_NO_N/A) Needs to be YES or N/A for all IL5 Projects,Are Any STET SQE Resources Applied to Project? (YES_NO_N/A),Week,Comments / Challenges,FTE STET SPOC (Text),FTE Project Title (Text),FTE Director (Text),FTE Procurement Type (Text),FTE Project Type (Text),FTE Savings Type (Text),FTE Commodity (Text),FTE BU (Text),FTE Cluster (Text),FTE Current IL (Text),Project ID_Description,ID,New,NewItemID,Created,Modified,Modified By,SourceID,Is Active
CR0111795,Phil,Charles Moses,Anand Navalagi,EOL - Replacement for TDK NRND parts,"€ 192,308",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,10/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6174"">View Entries</a>",Charles Moses,EOL - Replacement for TDK NRND parts,Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL5,CR0111795=EOL - Replacement for TDK NRND parts,6174,0,,5/28/2024 6:10 AM,6/10/2026 5:31 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8472_.000,Yes
CR0113658,Phil,Charles Moses,Anand Navalagi,SICR20231215012B - NIC EPIQ 453561499743 REV B Foot Rest Material and Polyfilm,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,30,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6175"">View Entries</a>",Charles Moses,SICR20231215012B - NIC EPIQ 453561499743 REV B Foot Rest Material and Polyfilm,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,CR0113658=SICR20231215012B - NIC EPIQ 453561499743 REV B Foot Rest Material and Polyfilm,6175,0,,5/28/2024 6:10 AM,7/31/2026 5:16 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8471_.000,Yes
CR0113657,Phil,Charles Moses,Anand Navalagi,SICR20231215009B - NIC EPIQ 453561646083 REV B Brake Pedal Material and Polyfilm,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,9/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6176"">View Entries</a>",Charles Moses,SICR20231215009B - NIC EPIQ 453561646083 REV B Brake Pedal Material and Polyfilm,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,CR0113657=SICR20231215009B - NIC EPIQ 453561646083 REV B Brake Pedal Material and Polyfilm,6176,0,,5/28/2024 6:10 AM,6/10/2026 5:41 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8470_.000,Yes
CR0113656,Phil,Charles Moses,Anand Navalagi,SICR20231215006B - NIC EPIQ 453561499174 REV A Brake Pedal Changes<br>,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,9/30/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,24,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6177"">View Entries</a>",Charles Moses,SICR20231215006B - NIC EPIQ 453561499174 REV A Brake Pedal Changes<br>,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,CR0113656=SICR20231215006B - NIC EPIQ 453561499174 REV A Brake Pedal Changes<br>,6177,0,,5/28/2024 6:10 AM,6/15/2026 12:02 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8469_.000,Yes
PD42230,Phil,Charles Moses,Anand Navalagi,Conductive dust falling through screw standoffs,"€ 707,692",€ 0,AOS,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,27,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6179"">View Entries</a>",Charles Moses,Conductive dust falling through screw standoffs,Phil,N/A,AOS,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,PD42230=Conductive dust falling through screw standoffs,6179,0,,5/28/2024 6:10 AM,7/9/2026 6:15 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8467_.000,Yes
CR0114824,Phil,Charles Moses,Anand Navalagi,Protego Keyboard screw dragging/grinding on the slide inner surface.,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,10/6/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6181"">View Entries</a>",Charles Moses,Protego Keyboard screw dragging/grinding on the slide inner surface.,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,CR0114824=Protego Keyboard screw dragging/grinding on the slide inner surface.,6181,0,,5/28/2024 6:10 AM,6/10/2026 5:41 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8465_.000,Yes
CR0109217,Phil,Charles Moses,Anand Navalagi,Philips risk re-classification of supply arms,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,24,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6183"">View Entries</a>",Charles Moses,Philips risk re-classification of supply arms,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,CR0109217=Philips risk re-classification of supply arms,6183,0,,5/28/2024 6:10 AM,6/15/2026 12:02 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8463_.000,Yes
CR0109216,Phil,Charles Moses,Anand Navalagi,Philips risk re-classification of supply arms,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,24,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6184"">View Entries</a>",Charles Moses,Philips risk re-classification of supply arms,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,CR0109216=Philips risk re-classification of supply arms,6184,0,,5/28/2024 6:11 AM,6/15/2026 12:02 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8462_.000,Yes
CR0109215,Phil,Charles Moses,Anand Navalagi,Philips risk re-classification of supply arms,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,24,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6185"">View Entries</a>",Charles Moses,Philips risk re-classification of supply arms,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,CR0109215=Philips risk re-classification of supply arms,6185,0,,5/28/2024 6:11 AM,6/15/2026 12:02 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8461_.000,Yes
CR0109214,Phil,Charles Moses,Anand Navalagi,Philips risk re-classification of supply arms,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,24,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6186"">View Entries</a>",Charles Moses,Philips risk re-classification of supply arms,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,CR0109214=Philips risk re-classification of supply arms,6186,0,,5/28/2024 6:11 AM,6/15/2026 12:02 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8460_.000,Yes
CR0114746,Phil,Charles Moses,Anand Navalagi,Need a new supplier for the current geometry carry bag.,"€ 240,385",€ 0,AOS,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,7/31/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6187"">View Entries</a>",Charles Moses,Need a new supplier for the current geometry carry bag.,Phil,N/A,AOS,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,CR0114746=Need a new supplier for the current geometry carry bag.,6187,0,,5/28/2024 6:11 AM,6/10/2026 5:27 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8459_.000,Yes
CR0114730,Phil,Charles Moses,Anand Navalagi,Caster Issue - Darcor updating brake engagement torque spec,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,3/31/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6188"">View Entries</a>",Charles Moses,Caster Issue - Darcor updating brake engagement torque spec,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,CR0114730=Caster Issue - Darcor updating brake engagement torque spec,6188,0,,5/28/2024 6:11 AM,6/10/2026 5:41 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8458_.000,Yes
CR0113789,Phil,Charles Moses,Anand Navalagi,The current delivery for MPN NC7SV74K8X is difficult to pull in. Need to evaluate the alternative parts to mitigate material shortage.,"€ 96,154",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,5/11/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6189"">View Entries</a>",Charles Moses,The current delivery for MPN NC7SV74K8X is difficult to pull in. Need to evaluate the alternative parts to mitigate material shortage.,Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL5,CR0113789=The current delivery for MPN NC7SV74K8X is difficult to pull in. Need to evaluate the alternative parts to mitigate material shortage.,6189,0,,5/28/2024 6:11 AM,8/16/2026 5:31 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8457_.000,Yes
CR0113272,Phil,Charles Moses,Anand Navalagi,"453561458871 - IC,OPAMP,OPA561,FAST,1.2A,HTSSOP-20 from TI","€ 1,772,756",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,3/23/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6190"">View Entries</a>",Charles Moses,"453561458871 - IC,OPAMP,OPA561,FAST,1.2A,HTSSOP-20 from TI",Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL5,"CR0113272=453561458871 - IC,OPAMP,OPA561,FAST,1.2A,HTSSOP-20 from TI",6190,0,,5/28/2024 6:11 AM,8/16/2026 5:13 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8455_.000,Yes
CR0112734,Phil,Charles Moses,Anand Navalagi,"EOL - 453561192882 IC,XLATOR,LVPECL TO LVTTL,DIFF,MLF8","€ 1,772,756",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,4/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6191"">View Entries</a>",Charles Moses,"EOL - 453561192882 IC,XLATOR,LVPECL TO LVTTL,DIFF,MLF8",Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL5,"CR0112734=EOL - 453561192882 IC,XLATOR,LVPECL TO LVTTL,DIFF,MLF8",6191,0,,5/28/2024 6:11 AM,6/10/2026 5:31 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8454_.000,Yes
CR0112733,Phil,Charles Moses,Anand Navalagi,AOS of 453561433831 PIC16LF1936T-I/SS,"€ 1,772,756",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,3/26/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6192"">View Entries</a>",Charles Moses,AOS of 453561433831 PIC16LF1936T-I/SS,Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL5,CR0112733=AOS of 453561433831 PIC16LF1936T-I/SS,6192,0,,5/28/2024 6:11 AM,8/16/2026 5:12 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8453_.000,Yes
CR0113359,Phil,Charles Moses,Anand Navalagi,"EPIQ Channel Board - Phase 2 Project
Channel Board PN# affected are:
453561921814
453562010311
453562055761","€ 3,000,641",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,4/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6193"">View Entries</a>",Charles Moses,"EPIQ Channel Board - Phase 2 Project
Channel Board PN# affected are:
453561921814
453562010311
453562055761",Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL5,"CR0113359=EPIQ Channel Board - Phase 2 Project
Channel Board PN# affected are:
453561921814
453562010311
453562055761",6193,0,,5/28/2024 6:11 AM,6/10/2026 5:31 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8452_.000,Yes
PD42706,Phil,Charles Moses,Anand Navalagi,Wifi Adaptor Cable Attachment Issues,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,6/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6199"">View Entries</a>",Charles Moses,Wifi Adaptor Cable Attachment Issues,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,PD42706=Wifi Adaptor Cable Attachment Issues,6199,0,,5/28/2024 6:11 AM,6/10/2026 5:41 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8446_.000,Yes
CR0113701,Phil,Charles Moses,Anand Navalagi,"12NC 453561327981 IND,10UH,20%,2.5A,SMD is declined and needs to be addressed as a part of respin in Epic channel boards with phase 4","€ 1,772,756",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,30,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6200"">View Entries</a>",Charles Moses,"12NC 453561327981 IND,10UH,20%,2.5A,SMD is declined and needs to be addressed as a part of respin in Epic channel boards with phase 4",Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL3,"CR0113701=12NC 453561327981 IND,10UH,20%,2.5A,SMD is declined and needs to be addressed as a part of respin in Epic channel boards with phase 4",6200,0,,5/28/2024 6:11 AM,7/31/2026 5:16 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8445_.000,Yes
CR0107347,Phil,Charles Moses,Anand Navalagi,EPIQ Display Change_Cost reduction,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,8/30/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,24,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6209"">View Entries</a>",Charles Moses,EPIQ Display Change_Cost reduction,Phil,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,US,PD,IL3,CR0107347=EPIQ Display Change_Cost reduction,6209,0,,5/28/2024 6:12 AM,6/15/2026 12:02 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8435_.000,Yes
CR0114262,Phil,Charles Moses,Anand Navalagi,AOS- EOL TECONN DVI Connector,"€ 2,127,308",€ 0,AOS,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,1/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6210"">View Entries</a>",Charles Moses,AOS- EOL TECONN DVI Connector,Phil,N/A,AOS,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,CR0114262=AOS- EOL TECONN DVI Connector,6210,0,,5/28/2024 6:12 AM,6/10/2026 5:27 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8434_.000,Yes
CR0113816,Phil,Charles Moses,Anand Navalagi,Add ACCU as alternate Manufacturer for the PN 453561388361,€ 0,€ 0,LCM,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,8/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6212"">View Entries</a>",Charles Moses,Add ACCU as alternate Manufacturer for the PN 453561388361,Phil,N/A,LCM,SOURCING,Key Components & Electronics,US,PD,IL5,CR0113816=Add ACCU as alternate Manufacturer for the PN 453561388361,6212,0,,5/28/2024 6:12 AM,6/10/2026 5:41 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8430_.000,Yes
CR0114024,Phil,Charles Moses,Anand Navalagi,Grayhill Affiniti CP - tooling transfer,"€ 2,127,308",€ 0,AOS,N/A,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,1/30/2025,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6215"">View Entries</a>",Charles Moses,Grayhill Affiniti CP - tooling transfer,Phil,N/A,AOS,SOURCING,Mechanical Parts & Assemblies,US,PD,IL5,CR0114024=Grayhill Affiniti CP - tooling transfer,6215,0,,5/28/2024 6:12 AM,6/10/2026 5:31 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8427_.000,Yes
CR0113660,Phil,Charles Moses,Anand Navalagi,AoS - OnSemi Transfer of older gen ASICs for Ultrasound,"€ 506,502",€ 0,AOS,N/A,SOURCING,Key Components & Electronics,US,PD,IL5,3/26/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6216"">View Entries</a>",Charles Moses,AoS - OnSemi Transfer of older gen ASICs for Ultrasound,Phil,N/A,AOS,SOURCING,Key Components & Electronics,US,PD,IL5,CR0113660=AoS - OnSemi Transfer of older gen ASICs for Ultrasound,6216,0,,5/28/2024 6:12 AM,8/16/2026 5:19 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8425_.000,Yes
CR0108841,Phil,Charles Moses,Anand Navalagi,Current 21.6'' Sony OLED Display (453561916774) End of Production by Sony (AOS/LTB). Replace the existing display with alternate OLED Display Panel,"€ 506,502",€ 0,AOS,N/A,SOURCING,Medical ODM Markets,US,PD,IL3,12/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,27,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=6222"">View Entries</a>",Charles Moses,Current 21.6'' Sony OLED Display (453561916774) End of Production by Sony (AOS/LTB). Replace the existing display with alternate OLED Display Panel,Phil,N/A,AOS,SOURCING,Medical ODM Markets,US,PD,IL3,CR0108841=Current 21.6'' Sony OLED Display (453561916774) End of Production by Sony (AOS/LTB). Replace the existing display with alternate OLED Display Panel,6222,0,,5/28/2024 6:13 AM,7/9/2026 6:15 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f8419_.000,Yes
